Unidade de Medida,valor,cod_municipio,ano,variavel,produto
Hectares,840.0,4311122,2015,Área plantada,Milho
Hectares,10.0,4311122,2015,Área plantada,Soja
Hectares,840.0,4311122,2015,Área colhida,Milho
Hectares,10.0,4311122,2015,Área colhida,Soja
Toneladas,3000.0,4311122,2015,Quantidade produzida,Milho
Toneladas,24.0,4311122,2015,Quantidade produzida,Soja
Quilogramas por Hectare,3571.0,4311122,2015,Rendimento médio da produção,Milho
Quilogramas por Hectare,2400.0,4311122,2015,Rendimento médio da produção,Soja
Mil Reais,1800.0,4311122,2015,Valor da produção,Milho
Mil Reais,14.0,4311122,2015,Valor da produção,Soja
Hectares,860.0,4311122,2016,Área plantada,Milho
Hectares,10.0,4311122,2016,Área plantada,Soja
Hectares,860.0,4311122,2016,Área colhida,Milho
Hectares,10.0,4311122,2016,Área colhida,Soja
Toneladas,4730.0,4311122,2016,Quantidade produzida,Milho
Toneladas,30.0,4311122,2016,Quantidade produzida,Soja
Quilogramas por Hectare,5500.0,4311122,2016,Rendimento médio da produção,Milho
Quilogramas por Hectare,3000.0,4311122,2016,Rendimento médio da produção,Soja
Mil Reais,3150.0,4311122,2016,Valor da produção,Milho
Mil Reais,33.0,4311122,2016,Valor da produção,Soja
Hectares,860.0,4311122,2017,Área plantada,Milho
Hectares,50.0,4311122,2017,Área plantada,Soja
Hectares,860.0,4311122,2017,Área colhida,Milho
Hectares,50.0,4311122,2017,Área colhida,Soja
Toneladas,3096.0,4311122,2017,Quantidade produzida,Milho
Toneladas,150.0,4311122,2017,Quantidade produzida,Soja
Quilogramas por Hectare,3600.0,4311122,2017,Rendimento médio da produção,Milho
Quilogramas por Hectare,3000.0,4311122,2017,Rendimento médio da produção,Soja
Mil Reais,1548.0,4311122,2017,Valor da produção,Milho
Mil Reais,150.0,4311122,2017,Valor da produção,Soja
Hectares,860.0,4311122,2018,Área plantada,Milho
Hectares,200.0,4311122,2018,Área plantada,Soja
Hectares,860.0,4311122,2018,Área colhida,Milho
Hectares,200.0,4311122,2018,Área colhida,Soja
Toneladas,5160.0,4311122,2018,Quantidade produzida,Milho
Toneladas,600.0,4311122,2018,Quantidade produzida,Soja
Quilogramas por Hectare,6000.0,4311122,2018,Rendimento médio da produção,Milho
Quilogramas por Hectare,3000.0,4311122,2018,Rendimento médio da produção,Soja
Mil Reais,1600.0,4311122,2018,Valor da produção,Milho
Mil Reais,432.0,4311122,2018,Valor da produção,Soja
Hectares,245.0,4311122,2019,Área plantada,Milho
Hectares,500.0,4311122,2019,Área plantada,Soja
Hectares,245.0,4311122,2019,Área colhida,Milho
Hectares,500.0,4311122,2019,Área colhida,Soja
Toneladas,884.0,4311122,2019,Quantidade produzida,Milho
Toneladas,1500.0,4311122,2019,Quantidade produzida,Soja
Quilogramas por Hectare,3608.0,4311122,2019,Rendimento médio da produção,Milho
Quilogramas por Hectare,3000.0,4311122,2019,Rendimento médio da produção,Soja
Mil Reais,513.0,4311122,2019,Valor da produção,Milho
Mil Reais,1650.0,4311122,2019,Valor da produção,Soja
Hectares,245.0,4311122,2020,Área plantada,Milho
Hectares,580.0,4311122,2020,Área plantada,Soja
Hectares,245.0,4311122,2020,Área colhida,Milho
Hectares,580.0,4311122,2020,Área colhida,Soja
Toneladas,850.0,4311122,2020,Quantidade produzida,Milho
Toneladas,870.0,4311122,2020,Quantidade produzida,Soja
Quilogramas por Hectare,3469.0,4311122,2020,Rendimento médio da produção,Milho
Quilogramas por Hectare,1500.0,4311122,2020,Rendimento médio da produção,Soja
Mil Reais,595.0,4311122,2020,Valor da produção,Milho
Mil Reais,1479.0,4311122,2020,Valor da produção,Soja
Hectares,270.0,4311122,2021,Área plantada,Milho
Hectares,580.0,4311122,2021,Área plantada,Soja
Hectares,270.0,4311122,2021,Área colhida,Milho
Hectares,580.0,4311122,2021,Área colhida,Soja
Toneladas,1485.0,4311122,2021,Quantidade produzida,Milho
Toneladas,2088.0,4311122,2021,Quantidade produzida,Soja
Quilogramas por Hectare,5500.0,4311122,2021,Rendimento médio da produção,Milho
Quilogramas por Hectare,3600.0,4311122,2021,Rendimento médio da produção,Soja
Mil Reais,2153.0,4311122,2021,Valor da produção,Milho
Mil Reais,5742.0,4311122,2021,Valor da produção,Soja
Hectares,265.0,4311122,2022,Área plantada,Milho
Hectares,500.0,4311122,2022,Área plantada,Soja
Hectares,265.0,4311122,2022,Área colhida,Milho
Hectares,500.0,4311122,2022,Área colhida,Soja
Toneladas,530.0,4311122,2022,Quantidade produzida,Milho
Toneladas,750.0,4311122,2022,Quantidade produzida,Soja
Quilogramas por Hectare,2000.0,4311122,2022,Rendimento médio da produção,Milho
Quilogramas por Hectare,1500.0,4311122,2022,Rendimento médio da produção,Soja
Mil Reais,795.0,4311122,2022,Valor da produção,Milho
Mil Reais,2250.0,4311122,2022,Valor da produção,Soja
Hectares,265.0,4311122,2023,Área plantada,Milho
Hectares,670.0,4311122,2023,Área plantada,Soja
Hectares,265.0,4311122,2023,Área colhida,Milho
Hectares,670.0,4311122,2023,Área colhida,Soja
Toneladas,1414.0,4311122,2023,Quantidade produzida,Milho
Toneladas,2010.0,4311122,2023,Quantidade produzida,Soja
Quilogramas por Hectare,5336.0,4311122,2023,Rendimento médio da produção,Milho
Quilogramas por Hectare,3000.0,4311122,2023,Rendimento médio da produção,Soja
Mil Reais,1909.0,4311122,2023,Valor da produção,Milho
Mil Reais,5427.0,4311122,2023,Valor da produção,Soja
Hectares,450.0,4311122,2024,Área plantada,Milho
Hectares,670.0,4311122,2024,Área plantada,Soja
Hectares,450.0,4311122,2024,Área colhida,Milho
Hectares,670.0,4311122,2024,Área colhida,Soja
Toneladas,1395.0,4311122,2024,Quantidade produzida,Milho
Toneladas,643.0,4311122,2024,Quantidade produzida,Soja
Quilogramas por Hectare,3100.0,4311122,2024,Rendimento médio da produção,Milho
Quilogramas por Hectare,960.0,4311122,2024,Rendimento médio da produção,Soja
Mil Reais,1283.0,4311122,2024,Valor da produção,Milho
Mil Reais,1222.0,4311122,2024,Valor da produção,Soja
Hectares,530.0,4311130,2010,Área plantada,Fumo
Hectares,3600.0,4311130,2010,Área plantada,Milho
Hectares,30500.0,4311130,2010,Área plantada,Soja
Hectares,3500.0,4311130,2010,Área plantada,Trigo
Hectares,530.0,4311130,2010,Área colhida,Fumo
Hectares,3600.0,4311130,2010,Área colhida,Milho
Hectares,27500.0,4311130,2010,Área colhida,Soja
Hectares,3500.0,4311130,2010,Área colhida,Trigo
Toneladas,477.0,4311130,2010,Quantidade produzida,Fumo
Toneladas,13320.0,4311130,2010,Quantidade produzida,Milho
Toneladas,77550.0,4311130,2010,Quantidade produzida,Soja
Toneladas,8400.0,4311130,2010,Quantidade produzida,Trigo
Quilogramas por Hectare,900.0,4311130,2010,Rendimento médio da produção,Fumo
Quilogramas por Hectare,3700.0,4311130,2010,Rendimento médio da produção,Milho
Quilogramas por Hectare,2820.0,4311130,2010,Rendimento médio da produção,Soja
Quilogramas por Hectare,2400.0,4311130,2010,Rendimento médio da produção,Trigo
Mil Reais,2385.0,4311130,2010,Valor da produção,Fumo
Mil Reais,3284.0,4311130,2010,Valor da produção,Milho
Mil Reais,43158.0,4311130,2010,Valor da produção,Soja
Mil Reais,3150.0,4311130,2010,Valor da produção,Trigo
Hectares,530.0,4311130,2011,Área plantada,Fumo
Hectares,3000.0,4311130,2011,Área plantada,Milho
Hectares,31500.0,4311130,2011,Área plantada,Soja
Hectares,3500.0,4311130,2011,Área plantada,Trigo
Hectares,530.0,4311130,2011,Área colhida,Fumo
Hectares,3000.0,4311130,2011,Área colhida,Milho
Hectares,31500.0,4311130,2011,Área colhida,Soja
Hectares,3500.0,4311130,2011,Área colhida,Trigo
Toneladas,986.0,4311130,2011,Quantidade produzida,Fumo
Toneladas,12000.0,4311130,2011,Quantidade produzida,Milho
Toneladas,90720.0,4311130,2011,Quantidade produzida,Soja
Toneladas,11550.0,4311130,2011,Quantidade produzida,Trigo
Quilogramas por Hectare,1860.0,4311130,2011,Rendimento médio da produção,Fumo
Quilogramas por Hectare,4000.0,4311130,2011,Rendimento médio da produção,Milho
Quilogramas por Hectare,2880.0,4311130,2011,Rendimento médio da produção,Soja
Quilogramas por Hectare,3300.0,4311130,2011,Rendimento médio da produção,Trigo
Mil Reais,4292.0,4311130,2011,Valor da produção,Fumo
Mil Reais,4842.0,4311130,2011,Valor da produção,Milho
Mil Reais,61802.0,4311130,2011,Valor da produção,Soja
Mil Reais,4675.0,4311130,2011,Valor da produção,Trigo
Hectares,430.0,4311130,2012,Área plantada,Fumo
Hectares,1790.0,4311130,2012,Área plantada,Milho
Hectares,33300.0,4311130,2012,Área plantada,Soja
Hectares,5440.0,4311130,2012,Área plantada,Trigo
Hectares,430.0,4311130,2012,Área colhida,Fumo
Hectares,1450.0,4311130,2012,Área colhida,Milho
Hectares,33300.0,4311130,2012,Área colhida,Soja
Hectares,5440.0,4311130,2012,Área colhida,Trigo
Toneladas,503.0,4311130,2012,Quantidade produzida,Fumo
Toneladas,3101.0,4311130,2012,Quantidade produzida,Milho
Toneladas,36630.0,4311130,2012,Quantidade produzida,Soja
Toneladas,14688.0,4311130,2012,Quantidade produzida,Trigo
Quilogramas por Hectare,1170.0,4311130,2012,Rendimento médio da produção,Fumo
Quilogramas por Hectare,2139.0,4311130,2012,Rendimento médio da produção,Milho
Quilogramas por Hectare,1100.0,4311130,2012,Rendimento médio da produção,Soja
Quilogramas por Hectare,2700.0,4311130,2012,Rendimento médio da produção,Trigo
Mil Reais,2616.0,4311130,2012,Valor da produção,Fumo
Mil Reais,1376.0,4311130,2012,Valor da produção,Milho
Mil Reais,33231.0,4311130,2012,Valor da produção,Soja
Mil Reais,6169.0,4311130,2012,Valor da produção,Trigo
Hectares,400.0,4311130,2013,Área plantada,Fumo
Hectares,2200.0,4311130,2013,Área plantada,Milho
Hectares,35000.0,4311130,2013,Área plantada,Soja
Hectares,6000.0,4311130,2013,Área plantada,Trigo
Hectares,400.0,4311130,2013,Área colhida,Fumo
Hectares,2200.0,4311130,2013,Área colhida,Milho
Hectares,35000.0,4311130,2013,Área colhida,Soja
Hectares,6000.0,4311130,2013,Área colhida,Trigo
Toneladas,760.0,4311130,2013,Quantidade produzida,Fumo
Toneladas,9342.0,4311130,2013,Quantidade produzida,Milho
Toneladas,102900.0,4311130,2013,Quantidade produzida,Soja
Toneladas,19440.0,4311130,2013,Quantidade produzida,Trigo
Quilogramas por Hectare,1900.0,4311130,2013,Rendimento médio da produção,Fumo
Quilogramas por Hectare,4246.0,4311130,2013,Rendimento médio da produção,Milho
Quilogramas por Hectare,2940.0,4311130,2013,Rendimento médio da produção,Soja
Quilogramas por Hectare,3240.0,4311130,2013,Rendimento médio da produção,Trigo
Mil Reais,4750.0,4311130,2013,Valor da produção,Fumo
Mil Reais,4285.0,4311130,2013,Valor da produção,Milho
Mil Reais,91581.0,4311130,2013,Valor da produção,Soja
Mil Reais,11016.0,4311130,2013,Valor da produção,Trigo
Hectares,400.0,4311130,2014,Área plantada,Fumo
Hectares,2200.0,4311130,2014,Área plantada,Milho
Hectares,37000.0,4311130,2014,Área plantada,Soja
Hectares,6000.0,4311130,2014,Área plantada,Trigo
Hectares,400.0,4311130,2014,Área colhida,Fumo
Hectares,2200.0,4311130,2014,Área colhida,Milho
Hectares,37000.0,4311130,2014,Área colhida,Soja
Hectares,6000.0,4311130,2014,Área colhida,Trigo
Toneladas,760.0,4311130,2014,Quantidade produzida,Fumo
Toneladas,9522.0,4311130,2014,Quantidade produzida,Milho
Toneladas,99900.0,4311130,2014,Quantidade produzida,Soja
Toneladas,10440.0,4311130,2014,Quantidade produzida,Trigo
Quilogramas por Hectare,1900.0,4311130,2014,Rendimento médio da produção,Fumo
Quilogramas por Hectare,4328.0,4311130,2014,Rendimento médio da produção,Milho
Quilogramas por Hectare,2700.0,4311130,2014,Rendimento médio da produção,Soja
Quilogramas por Hectare,1740.0,4311130,2014,Rendimento médio da produção,Trigo
Mil Reais,5550.0,4311130,2014,Valor da produção,Fumo
Mil Reais,3646.0,4311130,2014,Valor da produção,Milho
Mil Reais,104895.0,4311130,2014,Valor da produção,Soja
Mil Reais,3477.0,4311130,2014,Valor da produção,Trigo
Hectares,600.0,4311130,2015,Área plantada,Fumo
Hectares,2300.0,4311130,2015,Área plantada,Milho
Hectares,40000.0,4311130,2015,Área plantada,Soja
Hectares,4500.0,4311130,2015,Área plantada,Trigo
Hectares,600.0,4311130,2015,Área colhida,Fumo
Hectares,2300.0,4311130,2015,Área colhida,Milho
Hectares,40000.0,4311130,2015,Área colhida,Soja
Hectares,4500.0,4311130,2015,Área colhida,Trigo
Toneladas,1140.0,4311130,2015,Quantidade produzida,Fumo
Toneladas,12110.0,4311130,2015,Quantidade produzida,Milho
Toneladas,124800.0,4311130,2015,Quantidade produzida,Soja
Toneladas,5400.0,4311130,2015,Quantidade produzida,Trigo
Quilogramas por Hectare,1900.0,4311130,2015,Rendimento médio da produção,Fumo
Quilogramas por Hectare,5265.0,4311130,2015,Rendimento médio da produção,Milho
Quilogramas por Hectare,3120.0,4311130,2015,Rendimento médio da produção,Soja
Quilogramas por Hectare,1200.0,4311130,2015,Rendimento médio da produção,Trigo
Mil Reais,7980.0,4311130,2015,Valor da produção,Fumo
Mil Reais,4900.0,4311130,2015,Valor da produção,Milho
Mil Reais,122720.0,4311130,2015,Valor da produção,Soja
Mil Reais,2880.0,4311130,2015,Valor da produção,Trigo
Hectares,600.0,4311130,2016,Área plantada,Fumo
Hectares,2100.0,4311130,2016,Área plantada,Milho
Hectares,42000.0,4311130,2016,Área plantada,Soja
Hectares,4500.0,4311130,2016,Área plantada,Trigo
Hectares,600.0,4311130,2016,Área colhida,Fumo
Hectares,2100.0,4311130,2016,Área colhida,Milho
Hectares,42000.0,4311130,2016,Área colhida,Soja
Hectares,4500.0,4311130,2016,Área colhida,Trigo
Toneladas,660.0,4311130,2016,Quantidade produzida,Fumo
Toneladas,9000.0,4311130,2016,Quantidade produzida,Milho
Toneladas,126300.0,4311130,2016,Quantidade produzida,Soja
Toneladas,14850.0,4311130,2016,Quantidade produzida,Trigo
Quilogramas por Hectare,1100.0,4311130,2016,Rendimento médio da produção,Fumo
Quilogramas por Hectare,4286.0,4311130,2016,Rendimento médio da produção,Milho
Quilogramas por Hectare,3007.0,4311130,2016,Rendimento médio da produção,Soja
Quilogramas por Hectare,3300.0,4311130,2016,Rendimento médio da produção,Trigo
Mil Reais,5940.0,4311130,2016,Valor da produção,Fumo
Mil Reais,5748.0,4311130,2016,Valor da produção,Milho
Mil Reais,139978.0,4311130,2016,Valor da produção,Soja
Mil Reais,7128.0,4311130,2016,Valor da produção,Trigo
Hectares,600.0,4311130,2017,Área plantada,Fumo
Hectares,2200.0,4311130,2017,Área plantada,Milho
Hectares,43500.0,4311130,2017,Área plantada,Soja
Hectares,4500.0,4311130,2017,Área plantada,Trigo
Hectares,600.0,4311130,2017,Área colhida,Fumo
Hectares,2200.0,4311130,2017,Área colhida,Milho
Hectares,43500.0,4311130,2017,Área colhida,Soja
Hectares,4500.0,4311130,2017,Área colhida,Trigo
Toneladas,1020.0,4311130,2017,Quantidade produzida,Fumo
Toneladas,13450.0,4311130,2017,Quantidade produzida,Milho
Toneladas,151750.0,4311130,2017,Quantidade produzida,Soja
Toneladas,8100.0,4311130,2017,Quantidade produzida,Trigo
Quilogramas por Hectare,1700.0,4311130,2017,Rendimento médio da produção,Fumo
Quilogramas por Hectare,6114.0,4311130,2017,Rendimento médio da produção,Milho
Quilogramas por Hectare,3489.0,4311130,2017,Rendimento médio da produção,Soja
Quilogramas por Hectare,1800.0,4311130,2017,Rendimento médio da produção,Trigo
Mil Reais,7480.0,4311130,2017,Valor da produção,Fumo
Mil Reais,5239.0,4311130,2017,Valor da produção,Milho
Mil Reais,139608.0,4311130,2017,Valor da produção,Soja
Mil Reais,3510.0,4311130,2017,Valor da produção,Trigo
Hectares,600.0,4311130,2018,Área plantada,Fumo
Hectares,1880.0,4311130,2018,Área plantada,Milho
Hectares,46600.0,4311130,2018,Área plantada,Soja
Hectares,2700.0,4311130,2018,Área plantada,Trigo
Hectares,550.0,4311130,2018,Área colhida,Fumo
Hectares,1880.0,4311130,2018,Área colhida,Milho
Hectares,46600.0,4311130,2018,Área colhida,Soja
Hectares,2700.0,4311130,2018,Área colhida,Trigo
Toneladas,825.0,4311130,2018,Quantidade produzida,Fumo
Toneladas,11196.0,4311130,2018,Quantidade produzida,Milho
Toneladas,140520.0,4311130,2018,Quantidade produzida,Soja
Toneladas,6480.0,4311130,2018,Quantidade produzida,Trigo
Quilogramas por Hectare,1500.0,4311130,2018,Rendimento médio da produção,Fumo
Quilogramas por Hectare,5955.0,4311130,2018,Rendimento médio da produção,Milho
Quilogramas por Hectare,3015.0,4311130,2018,Rendimento médio da produção,Soja
Quilogramas por Hectare,2400.0,4311130,2018,Rendimento médio da produção,Trigo
Mil Reais,6105.0,4311130,2018,Valor da produção,Fumo
Mil Reais,5809.0,4311130,2018,Valor da produção,Milho
Mil Reais,170971.0,4311130,2018,Valor da produção,Soja
Mil Reais,3305.0,4311130,2018,Valor da produção,Trigo
Hectares,400.0,4311130,2019,Área plantada,Fumo
Hectares,1900.0,4311130,2019,Área plantada,Milho
Hectares,47100.0,4311130,2019,Área plantada,Soja
Hectares,4000.0,4311130,2019,Área plantada,Trigo
Hectares,400.0,4311130,2019,Área colhida,Fumo
Hectares,1900.0,4311130,2019,Área colhida,Milho
Hectares,47100.0,4311130,2019,Área colhida,Soja
Hectares,4000.0,4311130,2019,Área colhida,Trigo
Toneladas,800.0,4311130,2019,Quantidade produzida,Fumo
Toneladas,11900.0,4311130,2019,Quantidade produzida,Milho
Toneladas,142020.0,4311130,2019,Quantidade produzida,Soja
Toneladas,9600.0,4311130,2019,Quantidade produzida,Trigo
Quilogramas por Hectare,2000.0,4311130,2019,Rendimento médio da produção,Fumo
Quilogramas por Hectare,6263.0,4311130,2019,Rendimento médio da produção,Milho
Quilogramas por Hectare,3015.0,4311130,2019,Rendimento médio da produção,Soja
Quilogramas por Hectare,2400.0,4311130,2019,Rendimento médio da produção,Trigo
Mil Reais,6400.0,4311130,2019,Valor da produção,Fumo
Mil Reais,6248.0,4311130,2019,Valor da produção,Milho
Mil Reais,151487.0,4311130,2019,Valor da produção,Soja
Mil Reais,6048.0,4311130,2019,Valor da produção,Trigo
Hectares,400.0,4311130,2020,Área plantada,Fumo
Hectares,1750.0,4311130,2020,Área plantada,Milho
Hectares,47600.0,4311130,2020,Área plantada,Soja
Hectares,5000.0,4311130,2020,Área plantada,Trigo
Hectares,400.0,4311130,2020,Área colhida,Fumo
Hectares,1750.0,4311130,2020,Área colhida,Milho
Hectares,47600.0,4311130,2020,Área colhida,Soja
Hectares,5000.0,4311130,2020,Área colhida,Trigo
Toneladas,640.0,4311130,2020,Quantidade produzida,Fumo
Toneladas,6650.0,4311130,2020,Quantidade produzida,Milho
Toneladas,67960.0,4311130,2020,Quantidade produzida,Soja
Toneladas,10000.0,4311130,2020,Quantidade produzida,Trigo
Quilogramas por Hectare,1600.0,4311130,2020,Rendimento médio da produção,Fumo
Quilogramas por Hectare,3800.0,4311130,2020,Rendimento médio da produção,Milho
Quilogramas por Hectare,1428.0,4311130,2020,Rendimento médio da produção,Soja
Quilogramas por Hectare,2000.0,4311130,2020,Rendimento médio da produção,Trigo
Mil Reais,5080.0,4311130,2020,Valor da produção,Fumo
Mil Reais,4988.0,4311130,2020,Valor da produção,Milho
Mil Reais,100821.0,4311130,2020,Valor da produção,Soja
Mil Reais,12000.0,4311130,2020,Valor da produção,Trigo
Hectares,400.0,4311130,2021,Área plantada,Fumo
Hectares,1900.0,4311130,2021,Área plantada,Milho
Hectares,49000.0,4311130,2021,Área plantada,Soja
